trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
136,IBP,0.2063,0.3073,0.0373,13,0,25.0,s7,s6,13,
137,LOV,0.4045,0.4196,0.0728,15,0,25.0,s4,s4,15,
138,DCF,0.2962,0.4364,0.0493,17,1,25.0,s7,s6,18,
139,GLV,0.3528,0.281,0.0711,11,25,25.0,s6,s1,36,
140,IBP,0.2063,0.3073,0.0373,13,0,25.0,s7,s6,13,
141,LOV,0.4045,0.4196,0.0728,15,0,25.0,s4,s4,15,
142,DCF,0.2962,0.4364,0.0493,16,10,25.0,s7,s6,26,
143,GLV,0.3528,0.281,0.0711,10,26,25.0,s6,s1,36,
