trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
124,IBP,0.2063,0.3073,0.0373,8,0,6,25.0,s1,s3,s6,14,
125,LOV,0.4045,0.4196,0.0728,0,0,55,25.0,s1,s3,s6,55,
126,DCF,0.2962,0.4364,0.0493,37,0,6,25.0,s1,s3,s6,43,
127,GLV,0.3528,0.281,0.0711,21,0,7,25.0,s1,s3,s6,28,
128,IBP,0.2063,0.3073,0.0373,30,0,9,25.0,s7,s3,s7,39,
129,LOV,0.4045,0.4196,0.0728,46,0,3,25.0,s7,s3,s1,49,
130,DCF,0.2962,0.4364,0.0493,20,0,19,25.0,s1,s3,s6,39,
131,GLV,0.3528,0.281,0.0711,46,0,0,25.0,s1,s3,s6,46,
