trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
18,IBP,H1,H1,0,C11,C4,2,0.0,70.0,0.0,0.0,0.0,0.0,5.0,0.0,75.0,
19,IBP,H3,H3,0,C11,C4,2,5.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,120.0,
20,IBP,H5,H5,0,C11,C4,2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,45.0,55.0,
