trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
36,LOV,G7,G7,1,H2,D7,2,15.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,65.0,
37,LOV,G9,G9,1,H2,D7,2,5.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,60.0,
38,LOV,G11,G11,1,H2,D7,2,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,60.0,
