trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
96,IBP,0.2063,0.3073,0.0373,14,8,25.0,s7,s6,22,
97,LOV,0.4045,0.4196,0.0728,13,16,25.0,s4,s8,29,
98,DCF,0.2962,0.4364,0.0493,30,0,25.0,s7,s4,30,
99,GLV,0.3528,0.281,0.0711,13,37,25.0,s4,s8,50,
100,IBP,0.2063,0.3073,0.0373,14,7,25.0,s7,s6,21,
101,LOV,0.4045,0.4196,0.0728,13,16,25.0,s4,s8,29,
102,DCF,0.2962,0.4364,0.0493,14,16,25.0,s4,s8,30,
103,GLV,0.3528,0.281,0.0711,13,30,25.0,s4,s8,43,
