trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,original_total_vol,reported_vol,success,absorbance,prior_best_vol,is_new_record,status
8,IBP,B5,B5,0,G5,C2,2,0.0,0.0,105.0,0.0,0.0,0.0,30.0,0.0,135.0,1350.0,0,0.0835,155.0,False,COMPLETED
9,IBP,B7,B7,0,G5,C2,2,0.0,0.0,100.0,0.0,0.0,0.0,35.0,0.0,135.0,1350.0,0,0.072,155.0,False,COMPLETED
