trial_index,Drug_MW,Drug_LogP,Drug_TPSA,s1,s2,s3,s4,s5,s6,s7,s8,surfactant_conc,drug_conc,success,surfactant_input,Complexity
33,0.206,0.307,0.037,100,0,0,0,0,0,0,0,62,100,,,
34,0.206,0.307,0.037,100,0,0,0,100,0,0,0,68,100,,,
35,0.206,0.307,0.037,100,0,100,0,0,0,0,0,57,100,,,
