trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
56,IBP,0.2063,0.3073,0.0373,14,18,25.0,s7,s6,32,
57,LOV,0.4045,0.4196,0.0728,0,29,25.0,s4,s8,29,
58,DCF,0.2962,0.4364,0.0493,17,13,25.0,s7,s6,30,
59,GLV,0.3528,0.281,0.0711,0,53,25.0,s4,s8,53,
60,IBP,0.2063,0.3073,0.0373,21,13,25.0,s7,s6,34,
61,LOV,0.4045,0.4196,0.0728,0,29,25.0,s4,s8,29,
62,DCF,0.2962,0.4364,0.0493,22,7,25.0,s7,s6,29,
63,GLV,0.3528,0.281,0.0711,0,53,25.0,s4,s8,53,
