trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,original_total_vol,reported_vol,success,absorbance,prior_best_vol,is_new_record,status
21,IBP,B1,B1,0,B4,D2,2,5.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0,2.08,110.0,False,COMPLETED
22,IBP,B3,B3,0,B4,D2,2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,5.0,80.0,80.0,0,2.3215,110.0,False,COMPLETED
23,IBP,B5,B5,0,B4,D2,2,0.0,0.0,80.0,0.0,0.0,5.0,0.0,0.0,85.0,85.0,0,0.2805,110.0,False,COMPLETED
