trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,original_total_vol,reported_vol,success,absorbance,prior_best_vol,is_new_record,status
30,IBP,C7,C7,0,F8,F4,2,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,90.0,90.0,0,1.1515,100.0,False,COMPLETED
31,IBP,C9,C9,0,F8,F4,2,35.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,90.0,90.0,0,0.1925,100.0,False,COMPLETED
32,IBP,C11,C11,0,F8,F4,2,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0,65.0,65.0,0,0.2665,100.0,False,COMPLETED
