trial_index,Drug_MW,Drug_LogP,Drug_TPSA,s1,s2,s3,s4,s5,s6,s7,s8,surfactant_conc,drug_conc,success,surfactant_input,Complexity
81,0.3448,0.5377,0.0178,98,0,0,0,0,0,0,0,26,100,,,
82,0.3448,0.5377,0.0178,91,0,96,0,0,0,0,0,59,100,,,
83,0.3448,0.5377,0.0178,86,0,0,0,0,0,0,0,19,100,,,
