trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
108,IBP,0.2063,0.3073,0.0373,0,100,0,25.0,s1,s3,s7,100,
109,LOV,0.4045,0.4196,0.0728,0,52,0,25.0,s7,s3,s1,52,
110,DCF,0.2962,0.4364,0.0493,27,9,28,25.0,s7,s3,s7,64,
111,GLV,0.3528,0.281,0.0711,0,14,16,25.0,s1,s5,s7,30,
