trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
54,IBP,G7,G7,1,F8,F10,2,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,45.0,
55,IBP,G9,G9,1,F8,F10,2,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45.0,
56,IBP,G11,G11,1,F8,F10,2,40.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45.0,
