trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
33,IBP,D1,D1,0,C10,C5,2,0.0,0.0,0.0,0.0,80.0,5.0,0.0,0.0,85.0,
34,IBP,D3,D3,0,C10,C5,2,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,85.0,
35,IBP,D5,D5,0,C10,C5,2,0.0,0.0,0.0,0.0,80.0,0.0,5.0,0.0,85.0,
