trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
42,IBP,E7,E7,1,G2,E7,2,0.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,45.0,
43,IBP,E9,E9,1,G2,E7,2,0.0,0.0,0.0,5.0,0.0,0.0,70.0,0.0,75.0,
44,IBP,E11,E11,1,G2,E7,2,0.0,0.0,0.0,0.0,0.0,5.0,70.0,0.0,75.0,
