trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,original_total_vol,reported_vol,success,absorbance,prior_best_vol,is_new_record,status
15,DCF,D1,D1,0,F4,H1,2,35.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,200.0,200.0,0,0.217,510.0,False,COMPLETED
16,DCF,D3,D3,0,F4,H1,2,0.0,185.0,0.0,0.0,0.0,70.0,0.0,0.0,255.0,255.0,1,0.0335,510.0,True,COMPLETED
17,DCF,D5,D5,0,F4,H1,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,0,1.193,510.0,False,COMPLETED
