trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
88,IBP,0.2063,0.3073,0.0373,41,16,15,25.0,s6,s3,s8,72,
89,LOV,0.4045,0.4196,0.0728,26,2,26,25.0,s6,s5,s5,54,
90,DCF,0.2962,0.4364,0.0493,7,5,26,25.0,s6,s5,s5,38,
91,GLV,0.3528,0.281,0.0711,14,2,26,25.0,s6,s5,s5,42,
