trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
11,IBP,D11,D12,0,F7,F2,2,0.0,0.0,0.0,0.0,0.0,225.0,5.0,0.0,230.0,
12,IBP,E1,E2,0,F7,F2,2,0.0,0.0,0.0,0.0,5.0,230.0,0.0,0.0,235.0,
