trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
13,IBP,E3,E4,0,F8,B3,2,0.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,190.0,
14,IBP,E5,E6,0,F8,B3,2,0.0,0.0,0.0,0.0,0.0,0.0,180.0,5.0,185.0,
