trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
156,IBP,0.2063,0.3073,0.0373,33,0,0,25.0,s1,s3,s6,33,
157,LOV,0.4045,0.4196,0.0728,17,0,0,25.0,s1,s3,s6,17,
158,DCF,0.2962,0.4364,0.0493,33,0,0,25.0,s1,s3,s6,33,
159,GLV,0.3528,0.281,0.0711,70,0,0,25.0,s1,s3,s6,70,
160,IBP,0.2063,0.3073,0.0373,64,0,0,25.0,s1,s3,s6,64,
161,LOV,0.4045,0.4196,0.0728,31,0,0,25.0,s1,s3,s6,31,
162,DCF,0.2962,0.4364,0.0493,42,0,0,25.0,s1,s3,s6,42,
163,GLV,0.3528,0.281,0.0711,44,0,0,25.0,s1,s3,s6,44,
