trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,original_total_vol,reported_vol,success,absorbance,prior_best_vol,is_new_record,status
18,GLV,B1,B1,0,A1,A1,2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,125.0,130.0,130.0,0,0.094,530.0,False,COMPLETED
19,GLV,B3,B3,0,A1,A1,2,0.0,0.0,0.0,0.0,0.0,5.0,290.0,0.0,295.0,295.0,0,0.11,530.0,False,COMPLETED
20,GLV,B5,B5,0,A1,A1,2,305.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,310.0,310.0,1,0.0335,530.0,True,COMPLETED
