trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
16,IBP,0.2063,0.3073,0.0373,4.1014657460982935,2.415786465498623e-17,20.977722524417576,25.0,s6,s5,s1,25.07918827051587,
17,IBP,0.2063,0.3073,0.0373,4.068856266288576,0.0,21.37648519074993,25.0,s6,s5,s1,25.445341457038506,
18,LOV,0.4045,0.4196,0.0728,3.0838325421974484,1.612001327112265e-18,20.5897972286915,25.0,s6,s5,s1,23.673629770888947,
19,LOV,0.4045,0.4196,0.0728,4.124659871099773,0.0,21.081459840753297,25.0,s6,s5,s1,25.20611971185307,
20,DCF,0.2962,0.4364,0.0493,2.6725591497168923,1.7380840631652225e-17,20.91241781784725,25.0,s6,s5,s1,23.584976967564142,
21,DCF,0.2962,0.4364,0.0493,4.073511108902758,0.0,21.43403790179248,25.0,s6,s5,s1,25.507549010695236,
22,GLV,0.3528,0.281,0.0711,3.960861453884924,0.0,21.229545554604286,25.0,s6,s5,s1,25.19040700848921,
23,GLV,0.3528,0.281,0.0711,3.4572225844165247,5.284867367817258e-15,20.51801188458017,25.0,s6,s5,s1,23.9752344689967,
