trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
64,IBP,0.2063,0.3073,0.0373,0,0,0,25.0,s1,s6,s8,0,
65,LOV,0.4045,0.4196,0.0728,0,68,0,25.0,s3,s6,s6,68,
66,DCF,0.2962,0.4364,0.0493,0,0,23,25.0,s1,s6,s8,23,
67,GLV,0.3528,0.281,0.0711,0,0,12,25.0,s3,s5,s2,12,
