trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
128,IBP,0.2063,0.3073,0.0373,15,0,25.0,s7,s6,15,
129,LOV,0.4045,0.4196,0.0728,13,7,25.0,s4,s4,20,
130,DCF,0.2962,0.4364,0.0493,18,10,25.0,s7,s6,28,
131,GLV,0.3528,0.281,0.0711,13,50,25.0,s6,s1,63,
132,IBP,0.2063,0.3073,0.0373,15,0,25.0,s7,s6,15,
133,LOV,0.4045,0.4196,0.0728,13,15,25.0,s4,s4,28,
134,DCF,0.2962,0.4364,0.0493,17,11,25.0,s7,s6,28,
135,GLV,0.3528,0.281,0.0711,14,9,25.0,s6,s6,23,
