trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
132,IBP,0.2063,0.3073,0.0373,51,0,0,25.0,s1,s7,s1,51,
133,LOV,0.4045,0.4196,0.0728,54,0,0,25.0,s1,s3,s6,54,
134,DCF,0.2962,0.4364,0.0493,81,0,0,25.0,s1,s3,s1,81,
135,GLV,0.3528,0.281,0.0711,57,0,0,25.0,s1,s3,s6,57,
136,IBP,0.2063,0.3073,0.0373,11,0,0,25.0,s1,s3,s6,11,
137,LOV,0.4045,0.4196,0.0728,6,0,0,25.0,s1,s7,s1,6,
138,DCF,0.2962,0.4364,0.0493,17,0,0,25.0,s1,s3,s1,17,
139,GLV,0.3528,0.281,0.0711,18,0,0,25.0,s1,s3,s1,18,
