trial_index,Drug_MW,Drug_LogP,Drug_TPSA,s1,s2,s3,s4,s5,s6,s7,s8,surfactant_conc,drug_conc,success,surfactant_input,Complexity
54,0.2962,0.4364,0.0493,59,0,0,0,0,0,0,0,41,100,,,
55,0.2962,0.4364,0.0493,62,0,0,0,0,0,0,0,93,100,,,
56,0.2962,0.4364,0.0493,58,0,0,0,0,0,0,0,1,100,,,
