trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
116,IBP,0.2063,0.3073,0.0373,21,0,30,25.0,s1,s3,s6,51,
117,LOV,0.4045,0.4196,0.0728,2,0,53,25.0,s1,s7,s7,55,
118,DCF,0.2962,0.4364,0.0493,21,0,49,25.0,s8,s8,s1,70,
119,GLV,0.3528,0.281,0.0711,45,0,11,25.0,s1,s3,s1,56,
