trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
172,IBP,0.2063,0.3073,0.0373,39,0,0,25.0,s1,s3,s6,39,
173,LOV,0.4045,0.4196,0.0728,62,0,0,25.0,s1,s8,s6,62,
174,DCF,0.2962,0.4364,0.0493,53,0,0,25.0,s1,s3,s6,53,
175,GLV,0.3528,0.281,0.0711,37,0,0,25.0,s1,s8,s6,37,
176,IBP,0.2063,0.3073,0.0373,34,0,0,25.0,s1,s3,s6,34,
177,LOV,0.4045,0.4196,0.0728,55,0,0,25.0,s1,s3,s6,55,
178,DCF,0.2962,0.4364,0.0493,45,0,0,25.0,s1,s3,s6,45,
179,GLV,0.3528,0.281,0.0711,25,0,0,25.0,s1,s7,s6,25,
