trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,original_total_vol,reported_vol,success,absorbance,prior_best_vol,is_new_record,status
12,LOV,C7,C7,0,G2,E1,2,70.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,480.0,1,0.038,530.0,True,COMPLETED
13,LOV,C9,C9,0,G2,E1,2,0.0,0.0,0.0,0.0,425.0,0.0,5.0,0.0,430.0,430.0,1,0.034,530.0,True,COMPLETED
14,LOV,C11,C11,0,G2,E1,2,0.0,0.0,185.0,150.0,0.0,0.0,0.0,0.0,335.0,335.0,1,0.0355,530.0,True,COMPLETED
