trial_index,Drug_MW,Drug_LogP,Drug_TPSA,s1,s2,s3,s4,s5,s6,s7,s8,surfactant_conc,drug_conc,success,surfactant_input,Complexity
72,0.2962,0.4364,0.0493,65,0,0,0,0,0,0,15,43,100,,,
73,0.2962,0.4364,0.0493,58,41,0,0,0,0,0,91,59,100,,,
74,0.2962,0.4364,0.0493,66,0,0,0,0,14,0,0,41,100,,,
