trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
144,IBP,0.2063,0.3073,0.0373,11,0,25.0,s7,s6,11,
145,LOV,0.4045,0.4196,0.0728,13,0,25.0,s4,s4,13,
146,DCF,0.2962,0.4364,0.0493,21,0,25.0,s4,s4,21,
147,GLV,0.3528,0.281,0.0711,10,24,25.0,s6,s1,34,
