trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
228,IBP,0.2063,0.3073,0.0373,5,0,25.0,s1,s2,5,
229,LOV,0.4045,0.4196,0.0728,3,0,25.0,s8,s2,3,
230,DCF,0.2962,0.4364,0.0493,11,13,25.0,s3,s2,24,
231,GLV,0.3528,0.281,0.0711,11,15,25.0,s3,s2,26,
