trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
64,IBP,0.2063,0.3073,0.0373,13,11,25.0,s7,s6,24,
65,LOV,0.4045,0.4196,0.0728,10,70,25.0,s4,s4,80,
66,DCF,0.2962,0.4364,0.0493,19,73,25.0,s4,s4,92,
67,GLV,0.3528,0.281,0.0711,14,72,25.0,s4,s4,86,
68,IBP,0.2063,0.3073,0.0373,24,9,25.0,s7,s4,33,
69,LOV,0.4045,0.4196,0.0728,4,70,25.0,s4,s4,74,
70,DCF,0.2962,0.4364,0.0493,18,71,25.0,s4,s4,89,
71,GLV,0.3528,0.281,0.0711,15,72,25.0,s4,s4,87,
