trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
164,IBP,0.2063,0.3073,0.0373,39,0,0,25.0,s1,s3,s6,39,
165,LOV,0.4045,0.4196,0.0728,57,0,0,25.0,s1,s3,s7,57,
166,DCF,0.2962,0.4364,0.0493,17,0,0,25.0,s7,s3,s6,17,
167,GLV,0.3528,0.281,0.0711,88,0,0,25.0,s1,s3,s7,88,
168,IBP,0.2063,0.3073,0.0373,50,0,0,25.0,s7,s3,s6,50,
169,LOV,0.4045,0.4196,0.0728,51,0,0,25.0,s7,s3,s6,51,
170,DCF,0.2962,0.4364,0.0493,28,0,0,25.0,s1,s3,s6,28,
171,GLV,0.3528,0.281,0.0711,64,0,0,25.0,s7,s3,s7,64,
