trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,surf_3_conc,drug_conc,surf_1,surf_2,surf_3,surf_conc,obj_surf_conc
60,IBP,0.2063,0.3073,0.0373,100,0,0,25.0,s6,s6,s6,100,
61,LOV,0.4045,0.4196,0.0728,100,0,0,25.0,s6,s7,s6,100,
62,DCF,0.2962,0.4364,0.0493,100,0,0,25.0,s1,s6,s6,100,
63,GLV,0.3528,0.281,0.0711,100,0,0,25.0,s7,s6,s6,100,
