trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
24,IBP,E1,E1,1,E2,E5,2,0.0,0.0,0.0,5.0,0.0,90.0,0.0,0.0,95.0,
25,IBP,E3,E3,1,E2,E5,2,0.0,5.0,0.0,0.0,0.0,90.0,0.0,0.0,95.0,
26,IBP,E5,E5,1,E2,E5,2,5.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,95.0,
