trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
12,IBP,C1,C1,0,C8,G2,2,0.0,0.0,0.0,0.0,0.0,320.0,0.0,105.0,425.0,
13,IBP,C3,C3,0,C8,G2,2,0.0,0.0,300.0,0.0,0.0,0.0,160.0,0.0,460.0,
14,IBP,C5,C5,0,C8,G2,2,65.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,355.0,
