trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
9,IBP,D1,D1,0,F6,B2,2,145.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,
10,IBP,D3,D3,0,F6,B2,2,0.0,0.0,0.0,0.0,0.0,345.0,180.0,0.0,525.0,
11,IBP,D5,D5,0,F6,B2,2,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,35.0,
