trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
24,IBP,F7,F7,1,H1,B6,2,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,
25,IBP,F9,F9,1,H1,B6,2,65.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,70.0,
26,IBP,F11,F11,1,H1,B6,2,70.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,75.0,
