trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
18,IBP,E7,E7,0,A11,E4,2,0.0,0.0,0.0,0.0,10.0,0.0,90.0,0.0,100.0,
19,IBP,E9,E9,0,A11,E4,2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,
20,IBP,E11,E11,0,A11,E4,2,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,
