trial_index,drug_name,Drug_MW,Drug_LogP,Drug_TPSA,surf_1_conc,surf_2_conc,drug_conc,surf_1,surf_2,surf_conc,obj_surf_conc
120,IBP,0.2063,0.3073,0.0373,17,0,25.0,s7,s6,17,
121,LOV,0.4045,0.4196,0.0728,14,13,25.0,s4,s1,27,
122,DCF,0.2962,0.4364,0.0493,19,11,25.0,s7,s6,30,
123,GLV,0.3528,0.281,0.0711,59,4,25.0,s8,s2,63,
124,IBP,0.2063,0.3073,0.0373,17,0,25.0,s7,s6,17,
125,LOV,0.4045,0.4196,0.0728,13,15,25.0,s4,s1,28,
126,DCF,0.2962,0.4364,0.0493,18,12,25.0,s7,s6,30,
127,GLV,0.3528,0.281,0.0711,10,55,25.0,s6,s1,65,
