trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
24,GLV,C1,C1,0,A4,E2,2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,105.0,140.0,
25,GLV,C3,C3,0,A4,E2,2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,140.0,
26,GLV,C5,C5,0,A4,E2,2,0.0,0.0,0.0,0.0,20.0,0.0,0.0,120.0,140.0,
