trial_index,Drug_MW,Drug_LogP,Drug_TPSA,s1,s2,s3,s4,s5,s6,s7,s8,surfactant_conc,drug_conc,success,surfactant_input,Complexity
63,0.2962,0.4364,0.0493,68,0,0,0,0,0,0,0,24,100,,,
64,0.2962,0.4364,0.0493,71,41,0,0,0,0,0,0,25,100,,,
65,0.2962,0.4364,0.0493,71,0,0,62,0,0,0,0,24,100,,,
