trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
15,IBP,C7,C7,0,F9,F3,2,210.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,225.0,
16,IBP,C9,C9,0,F9,F3,2,200.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,220.0,
17,IBP,C11,C11,0,F9,F3,2,205.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,225.0,
