trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
12,IBP,C1,C1,0,B8,H2,2,0.0,0.0,0.0,20.0,0.0,200.0,0.0,0.0,220.0,
13,IBP,C3,C3,0,B8,H2,2,0.0,0.0,0.0,20.0,0.0,205.0,0.0,0.0,225.0,
14,IBP,C5,C5,0,B8,H2,2,0.0,0.0,0.0,25.0,0.0,200.0,0.0,0.0,225.0,
