trial_index,drug_name,well_slot,deep_well_slot,rack_1000,well_1000,well_50,replicates,s1,s2,s3,s4,s5,s6,s7,s8,total_vol,obj_total_vol
9,IBP,B7,B7,0,F6,B2,2,245.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,280.0,
10,IBP,B9,B9,0,F6,B2,2,250.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,285.0,
11,IBP,B11,B11,0,F6,B2,2,255.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,290.0,
